freq,statinfo,unit,isced11,life_sat,sex,age,geo,time,value
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Iceland,2023,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Iceland,2024,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Iceland,2025,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Norway,2013,7.9
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Norway,2018,8.0
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Norway,2021,7.6
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Norway,2022,7.8
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Norway,2023,7.7
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Norway,2024,7.6
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Norway,2025,7.7
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Switzerland,2013,8.0
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Switzerland,2018,7.9
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Switzerland,2021,7.8
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Switzerland,2022,8.0
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Switzerland,2023,7.8
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Switzerland,2024,7.7
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Switzerland,2025,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,United Kingdom,2013,7.2
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,United Kingdom,2018,7.6
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,United Kingdom,2021,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,United Kingdom,2022,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,United Kingdom,2023,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,United Kingdom,2024,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,United Kingdom,2025,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Montenegro,2013,5.7
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Montenegro,2018,6.6
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Montenegro,2021,6.5
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Montenegro,2022,5.8
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Montenegro,2023,6.6
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Montenegro,2024,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Montenegro,2025,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,North Macedonia,2013,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,North Macedonia,2018,6.1
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,North Macedonia,2021,5.9
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,North Macedonia,2022,5.5
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,North Macedonia,2023,6.0
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,North Macedonia,2024,6.3
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,North Macedonia,2025,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Albania,2013,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Albania,2018,5.7
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Albania,2021,5.8
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Albania,2022,6.1
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Albania,2023,6.3
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Albania,2024,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Albania,2025,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Serbia,2013,5.0
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Serbia,2018,5.7
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Serbia,2021,6.0
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Serbia,2022,6.2
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Serbia,2023,6.5
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Serbia,2024,6.5
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Serbia,2025,6.7
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Türkiye,2013,5.9
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Türkiye,2018,5.9
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Türkiye,2021,5.7
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Türkiye,2022,5.5
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Türkiye,2023,5.8
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Türkiye,2024,5.9
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Türkiye,2025,5.8
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Kosovo*,2013,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Kosovo*,2018,6.1
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Kosovo*,2021,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Kosovo*,2022,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Kosovo*,2023,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Kosovo*,2024,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,16 years or over,Kosovo*,2025,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,European Union - 27 countries (from 2020),2013,7.7
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,European Union - 27 countries (from 2020),2018,7.8
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,European Union - 27 countries (from 2020),2021,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,European Union - 27 countries (from 2020),2022,7.5
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,European Union - 27 countries (from 2020),2023,7.6
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,European Union - 27 countries (from 2020),2024,7.5
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,European Union - 27 countries (from 2020),2025,7.5
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,Euro area – 21 countries (from 2026),2013,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,Euro area – 21 countries (from 2026),2018,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,Euro area – 21 countries (from 2026),2021,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,Euro area – 21 countries (from 2026),2022,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,Euro area – 21 countries (from 2026),2023,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,Euro area – 21 countries (from 2026),2024,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,Euro area – 21 countries (from 2026),2025,7.5
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,Euro area – 20 countries (2023-2025),2013,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,Euro area – 20 countries (2023-2025),2018,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,Euro area – 20 countries (2023-2025),2021,
Annual,Average,Rating (0-10),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Life as a whole,Total,From 20 to 24 years,Euro area – 20 countries (2023-2025),2022,7.4
